year;d_conc_min;d_conc_max;d_conc_asc;d_conc_desc;d_disp_min;d_disp_max;d_disp_asc;d_disp_desc;k_conc_min;k_conc_max;k_conc_asc;k_conc_desc;k_disp_min;k_disp_max;k_disp_asc;k_disp_desc;events;target
08.03.2006;1.325729927;0.758960868;0.94973545;0.863559798;1.472518458;0.752281617;1.169792195;0.71201904;;;;;;;;;39;2
09.03.2006;1.283191051;0.765759788;0.94973545;0.905238376;1.509419152;0.706267218;1.169792195;0.697087379;;;;;;;;;39;2
10.03.2006;1.29347181;0.758960868;0.94973545;0.905238376;1.509419152;0.706267218;1.169792195;0.697087379;;;;;;;;;39;2
11.03.2006;1.304308797;0.752281617;0.94973545;0.905238376;1.525585085;0.765759788;1.085185185;0.697087379;;;;;;;;;39;2
12.03.2006;1.27270073;0.69952251;0.94973545;1.023958928;1.509419152;0.772940388;1.085185185;0.697087379;;;;;;;;;39;2
13.03.2006;1.23344652;0.706267218;0.977668845;1.039976825;1.455798865;0.765759788;1.085185185;0.779847909;;;;;;;;;39;2
14.03.2006;1.239623197;0.704956463;0.974603175;1.067207416;1.477737665;0.704956463;1.113756614;0.800380228;;;;;;;;;38;2
15.03.2006;1.249554896;0.698407432;0.974603175;1.067207416;1.461324871;0.711388983;1.113756614;0.800380228;;;;;;;;;38;2
16.03.2006;1.260023938;0.692206511;0.974603175;1.067207416;1.445839874;0.717939973;1.113756614;0.800380228;;;;;;;;;38;2
17.03.2006;1.270286576;0.686114733;0.974603175;1.067207416;1.386004515;0.731664929;1.113756614;0.817475728;;;;;;;;;38;2
18.03.2006;1.280717762;0.679909561;0.974603175;1.067207416;1.445839874;0.717939973;1.113756614;0.800380228;;;;;;;;;38;2
19.03.2006;1.291717791;0.67403138;0.974603175;1.067207416;1.445839874;0.717939973;1.113756614;0.800380228;;;;;;;;;38;2
20.03.2006;1.302505413;0.662366268;0.988727858;1.067207416;1.445839874;0.717939973;1.113756614;0.800380228;;;;;;;;;38;2
21.03.2006;1.219872538;0.717939973;0.988727858;1.050770108;1.461324871;0.698407432;1.146514161;0.800380228;;;;;;;;;38;2
22.03.2006;1.210405289;0.724862259;0.988727858;1.050770108;1.445839874;0.704956463;1.146514161;0.800380228;;;;;;;;;38;2
23.03.2006;1.200741374;0.731664929;0.988727858;1.050770108;1.430679612;0.711388983;1.146514161;0.800380228;;;;;;;;;38;2
24.03.2006;1.093175074;0.897680764;0.960375391;1.034250421;1.41529005;0.711388983;1.146514161;0.80868229;;;;;;;;;38;2
25.03.2006;1.239623197;0.724862259;0.960375391;1.034250421;1.511997296;0.652728561;1.146514161;0.662332215;;;;;;;;;38;2
26.03.2006;1.239623197;0.724862259;0.960375391;1.034250421;1.55509211;0.646542647;1.129898014;0.654914973;;;;;;;;;38;2
27.03.2006;1.239623197;0.724862259;0.960375391;1.034250421;1.55509211;0.646542647;1.129898014;0.654914973;;;;;;;;;38;2
28.03.2006;1.239623197;0.724862259;0.960375391;1.034250421;1.55509211;0.646542647;1.129898014;0.654914973;;;;;;;;;38;2
29.03.2006;1.229489051;0.745924876;0.933603649;1.034250421;1.55509211;0.646542647;1.129898014;0.654914973;;;;;;;;;38;2
30.03.2006;1.249554896;0.738855739;0.921;1.034250421;1.601140684;0.692206511;1.097497393;0.654914973;;;;;;;;;38;2
31.03.2006;1.154005935;0.77992278;0.972;1.091521617;1.494045332;0.724250326;1.158498436;0.691414351;;;;;;;;;36;2
01.04.2006;1.163674446;0.750929368;1.013555787;1.091521617;1.478707224;0.724250326;1.175661376;0.691414351;;;;;;;;;36;2
02.04.2006;1.154005935;0.757844475;1.013555787;1.091521617;1.494045332;0.717700258;1.175661376;0.691414351;;;;;;;;;36;2
03.04.2006;1.144833677;0.765151515;1.013555787;1.091521617;1.510291262;0.711495357;1.175661376;0.691414351;;;;;;;;;36;2
04.04.2006;1.100452745;0.794991055;1.013555787;1.108956075;1.494045332;0.644990046;1.285347044;0.683757178;;;;;;;;;36;2
05.04.2006;1.11691927;0.80749354;1.013555787;1.108956075;1.510291262;0.6392634;1.285347044;0.683757178;;;;;;;;;36;2
06.04.2006;1.080490724;0.787384833;0.985301571;1.192699946;1.526295133;0.633637549;1.285347044;0.683757178;;;;;;;;;36;2
07.04.2006;1.14147813;0.82946794;0.958945768;1.062324537;1.50099167;0.698320413;1.250385604;0.665299426;;;;;;;;;37;2
08.04.2006;1.14147813;0.82946794;0.958945768;1.062324537;1.574368932;0.633623577;1.250385604;0.650621741;;;;;;;;;37;2
09.04.2006;1.089291101;0.8526603;0.985301571;1.091521617;1.510291262;0.651038178;1.285347044;0.668672282;;;;;;;;;36;2
10.04.2006;1.03438914;0.876875853;1.013684744;1.122964627;1.457613815;0.651890482;1.36031746;0.68752507;;;;;;;;;35;2
11.04.2006;1.042883212;0.853019244;1.042752868;1.122964627;1.442330097;0.657678395;1.36031746;0.68752507;;;;;;;;;35;2
12.04.2006;0.987080103;0.897286822;1.096201283;1.091521617;1.494045332;0.644990046;1.322751323;0.668672282;;;;;;;;;36;2
13.04.2006;0.987080103;0.897286822;1.096201283;1.091521617;1.478707224;0.651038178;1.322751323;0.668672282;;;;;;;;;36;2
14.04.2006;0.960271318;0.960271318;1.066600888;1.062324537;1.424979724;0.792698827;1.232640649;0.650621741;;;;;;;;;37;2
15.04.2006;0.994785276;0.90522438;1.066600888;1.09617613;1.379120879;0.799736929;1.232640649;0.665299426;0.909655708;1.13501292;1.190685966;0.744490358;;;;;37;2
16.04.2006;0.994785276;0.90522438;1.066600888;1.09617613;1.393891313;0.792698827;1.232640649;0.665299426;0.903341902;1.145371578;1.190685966;0.744490358;;;;;37;2
17.04.2006;0.994785276;0.90522438;1.066600888;1.09617613;1.409546731;0.785529716;1.232640649;0.665299426;0.896886166;1.15554094;1.190685966;0.744490358;;;;;37;2
18.04.2006;0.994785276;0.90522438;1.066600888;1.09617613;1.393891313;0.704693611;1.267987487;0.75892499;0.896886166;1.13501292;1.190685966;0.773801002;;;;;37;2
19.04.2006;0.994785276;0.90522438;1.066600888;1.09617613;1.379120879;0.710950345;1.267987487;0.75892499;0.890747782;1.145371578;1.190685966;0.773801002;;;;;37;2
20.04.2006;1.003093102;0.881029987;1.095793208;1.09617613;1.364660194;0.717319177;1.267987487;0.75892499;0.803730738;1.160736196;1.315085158;0.773801002;;;;;37;2
21.04.2006;0.994785276;0.888852351;1.095793208;1.09617613;1.379120879;0.717319177;1.267987487;0.750495835;0.78072479;1.222222222;1.315085158;0.744490358;;;;;37;2
22.04.2006;1.040450122;0.873258129;1.066903193;1.067207416;1.430679612;0.704956463;1.234619395;0.730662436;0.800506971;1.222295952;1.280413625;0.753758053;;;;;38;2
23.04.2006;1.040450122;0.873258129;1.066903193;1.067207416;1.41529005;0.711388983;1.234619395;0.730662436;0.800506971;1.222295952;1.280413625;0.753758053;;;;;38;2
24.04.2006;0.985335413;0.951989477;1.066903193;1.034250421;1.418913314;0.745122719;1.200202737;0.755537326;0.800506971;1.222295952;1.280413625;0.753758053;0.926993276;1.076463184;0.450085568;1.488431877;38;2
25.04.2006;0.976801732;0.960517585;1.066903193;1.034250421;1.35700119;0.771838331;1.200202737;0.755537326;0.800506971;1.222295952;1.280413625;0.753758053;0.91875595;1.085687083;0.450085568;1.488431877;38;2
26.04.2006;0.943611473;1.011207173;1.038480513;1.034250421;1.328543689;0.711388983;1.200202737;0.84436422;0.806023481;1.211443604;1.280413625;0.753758053;0.910950283;1.095421069;0.450085568;1.488431877;38;2
27.04.2006;1.002221517;1.02002584;1.038480513;0.914831981;1.328543689;0.711388983;1.200202737;0.84436422;0.817499353;1.252618216;1.159219635;0.753758053;0.903276131;1.10497416;0.450085568;1.488431877;38;2
28.04.2006;0.985270573;1.067243036;1.011840158;0.891077636;1.394174757;0.693139574;1.169792195;0.82270357;0.856812339;1.231508165;1.129641284;0.734430923;0.958033918;1.030475553;0.438676554;1.583941606;39;2
29.04.2006;0.993863049;1.057759441;1.011840158;0.891077636;1.394174757;0.693139574;1.169792195;0.82270357;0.850689127;1.242248062;1.129641284;0.734430923;0.920706164;1.086375489;0.425331858;1.583941606;39;2
30.04.2006;0.985335413;1.057602143;1.038480513;0.886580573;1.309829946;0.758245277;1.200202737;0.84436422;0.867173638;1.200782269;1.159219635;0.753758053;0.873303167;1.10497416;0.436393805;1.625491297;38;2
01.05.2006;0.985335413;1.057602143;1.038480513;0.886580573;1.309829946;0.758245277;1.200202737;0.84436422;0.843649815;1.222295952;1.159219635;0.784649776;0.880474453;1.095421069;0.436393805;1.625491297;38;2
02.05.2006;1.002221517;0.993706734;1.113756614;0.886580573;1.309829946;0.758245277;1.200202737;0.84436422;0.806023481;1.189922481;1.280413625;0.784649776;0.88803681;1.085687083;0.436393805;1.625491297;38;2
03.05.2006;0.993706734;1.002221517;1.113756614;0.886580573;1.309829946;0.758245277;1.200202737;0.84436422;0.823253389;1.139498917;1.324732536;0.784649776;0.895453139;1.076463184;0.436393805;1.625491297;38;2
04.05.2006;0.960517585;0.976801732;1.200202737;0.886580573;1.252677509;0.764857881;1.200202737;0.873081709;0.784206605;1.189922481;1.324732536;0.817546584;0.903276131;1.067394696;0.436393805;1.625491297;38;2
05.05.2006;0.960517585;0.976801732;1.200202737;0.886580573;1.266746891;0.758245277;1.200202737;0.873081709;0.7895;1.179634966;1.324732536;0.817546584;0.910950283;1.058150325;0.436393805;1.625491297;38;2
06.05.2006;0.960517585;0.976801732;1.200202737;0.886580573;1.226407767;0.800270362;1.200202737;0.84436422;0.794865341;1.189922481;1.280413625;0.817546584;0.88803681;1.124958895;0.436393805;1.531746032;38;2
07.05.2006;0.960517585;0.976801732;1.200202737;0.886580573;1.226407767;0.800270362;1.200202737;0.84436422;0.800506971;1.179634966;1.280413625;0.817546584;0.88803681;1.124958895;0.436393805;1.531746032;38;2
08.05.2006;0.951989477;1.002221517;1.184;0.873340708;1.226407767;0.800270362;1.200202737;0.84436422;0.806023481;1.16915265;1.280413625;0.817546584;0.88803681;1.124958895;0.436393805;1.531746032;38;2
09.05.2006;0.951989477;1.002221517;1.184;0.873340708;1.226407767;0.800270362;1.200202737;0.84436422;0.806023481;1.200782269;1.259724716;0.784649776;0.926993276;1.085687083;0.429738562;1.531746032;38;2
10.05.2006;0.951989477;1.002221517;1.184;0.873340708;1.309829946;0.758245277;1.200202737;0.84436422;0.811825193;1.189922481;1.259724716;0.784649776;0.935077519;1.076463184;0.429738562;1.531746032;38;2
11.05.2006;0.951989477;1.002221517;1.184;0.873340708;1.309829946;0.758245277;1.200202737;0.84436422;0.817499353;1.179634966;1.259724716;0.784649776;0.960517585;1.015133531;0.457126304;1.531746032;38;2
12.05.2006;0.943611473;1.002221517;1.184;0.886580573;1.226407767;0.771838331;1.200202737;0.882969799;0.823253389;1.149453978;1.30259901;0.784649776;0.960517585;1.015133531;0.457126304;1.531746032;38;2
13.05.2006;0.951989477;0.993706734;1.184;0.886580573;1.34040747;0.720194647;1.200202737;0.882969799;0.811825193;1.16915265;1.30259901;0.784649776;0.960517585;1.015133531;0.457126304;1.531746032;38;2
14.05.2006;0.969524447;0.960462287;1.21748072;0.886580573;1.34040747;0.720194647;1.200202737;0.882969799;0.811825193;1.179634966;1.372229465;0.725206612;0.910950283;1.067394696;0.457126304;1.531746032;38;2
15.05.2006;0.969524447;0.960462287;1.21748072;0.886580573;1.252677509;0.758245277;1.200202737;0.882969799;0.806023481;1.189922481;1.372229465;0.725206612;0.91875595;1.058150325;0.457126304;1.531746032;38;2
16.05.2006;0.951989477;1.002221517;1.184;0.873340708;1.213215521;0.807639836;1.200202737;0.84436422;0.800506971;1.200782269;1.372229465;0.725206612;0.910950283;1.085687083;0.443009545;1.531746032;38;2
17.05.2006;0.91875595;1.02002584;1.184;0.900741586;1.213215521;0.807639836;1.200202737;0.84436422;0.794865341;1.200782269;1.372229465;0.738947368;0.91875595;1.076463184;0.443009545;1.531746032;38;2
18.05.2006;0.926993276;1.011207173;1.184;0.900741586;1.300760456;0.698407432;1.21748072;0.873081709;0.7895;1.200782269;1.372229465;0.753758053;0.926993276;1.067394696;0.443009545;1.531746032;38;2
19.05.2006;0.935077519;1.002221517;1.184;0.900741586;1.300760456;0.698407432;1.21748072;0.873081709;0.817499353;1.16915265;1.324732536;0.753758053;0.926993276;1.067394696;0.443009545;1.531746032;38;2
20.05.2006;0.926993276;0.993706734;1.21748072;0.900741586;1.300760456;0.698407432;1.21748072;0.873081709;0.817499353;1.16915265;1.324732536;0.753758053;0.935077519;1.058150325;0.443009545;1.531746032;38;2
21.05.2006;0.911175711;1.039937598;1.186632391;0.877353109;1.351581509;0.739032981;1.154;0.850684363;0.796531193;1.2205649;1.290748899;0.734430923;0.951747603;1.170143416;0.292641187;1.450385604;39;2
22.05.2006;0.865504768;1.111312217;1.113756614;0.900741586;1.295324036;0.751507458;1.184;0.873081709;0.765670458;1.159219635;1.440389294;0.753758053;0.968711656;1.124958895;0.300057045;1.488431877;38;2
23.05.2006;0.998832117;0.987380628;1.113756614;0.900741586;1.309829946;0.745122719;1.184;0.873081709;0.823253389;1.159219635;1.324732536;0.753758053;1.031975867;1.135036496;0.300057045;1.372262774;38;2
24.05.2006;0.927613105;1.066425518;1.081;0.925270964;1.247063758;0.758814353;1.216;0.896723351;0.775026069;1.190685966;1.360604154;0.773801002;0.95196926;1.200888607;0.299225664;1.409280501;37;2
25.05.2006;0.935494021;1.057040417;1.081;0.925270964;1.26188455;0.829141104;1.095793208;0.896723351;0.758805513;1.165892502;1.360604154;0.913455037;0.960271318;1.190685966;0.299225664;1.409280501;37;2
26.05.2006;0.881624881;1.076550388;1.111;0.950941244;1.382413936;0.705172961;1.096201283;0.921609291;0.709035222;1.198075647;1.398363751;0.939148073;0.90547588;1.213416537;0.307522124;1.448383733;36;2
27.05.2006;0.821216849;1.10497416;1.21748072;0.900741586;1.309829946;0.828193833;1.038480513;0.882969799;0.806023481;1.135036496;1.324732536;0.889790399;0.865504768;1.302505413;0.290929204;1.372262774;38;2
28.05.2006;0.828193833;1.095421069;1.21748072;0.900741586;1.280616383;0.835290384;1.038480513;0.893463497;0.811825193;1.10497416;1.372229465;0.889790399;1.011207173;1.189922481;0.290929204;1.334009123;38;2
29.05.2006;0.835290384;1.067394696;1.252910053;0.900741586;1.295324036;0.828193833;1.038480513;0.893463497;0.811825193;1.095421069;1.372229465;0.906336088;1.011207173;1.189922481;0.290929204;1.334009123;38;2
30.05.2006;0.835290384;1.067394696;1.252910053;0.900741586;1.309829946;0.821216849;1.038480513;0.893463497;0.749417551;1.149453978;1.372229465;0.942018611;1.085687083;1.124958895;0.295339697;1.298470646;38;2
31.05.2006;0.944943148;0.960517585;1.252910053;0.900741586;1.34040747;0.787552364;1.082262211;0.893463497;0.744215938;1.231513261;1.372229465;0.768613139;1.002221517;1.189922481;0.295339697;1.334009123;38;2
01.06.2006;0.937091988;0.969524447;1.252910053;0.900741586;1.32466443;0.787552364;1.097497393;0.893463497;0.744215938;1.231513261;1.372229465;0.768613139;0.993706734;1.200782269;0.295339697;1.334009123;38;2
02.06.2006;0.929643803;0.978371071;1.252910053;0.900741586;1.32466443;0.787552364;1.097497393;0.893463497;0.621848739;1.395943838;1.324732536;0.753758053;0.873258129;1.159219635;0.573529412;1.334009123;38;2
03.06.2006;0.960462287;0.978371071;1.252910053;0.847557703;1.239403454;0.828193833;1.097497393;0.893463497;0.617309698;1.40780365;1.324732536;0.753758053;0.881446752;1.13006135;0.573529412;1.372262774;38;2
04.06.2006;1.03190572;0.891206117;1.221164021;0.877353109;1.294368932;0.813709933;1.069343066;0.870543294;0.67812748;1.371617369;1.290748899;0.70661157;0.858673811;1.179754601;0.558823529;1.336809176;39;2
05.06.2006;0.828193833;0.926993276;1.488431877;0.900741586;1.314252785;0.758245277;1.097497393;0.893463497;0.691176471;1.336401142;1.324732536;0.725206612;0.881446752;1.13006135;0.573529412;1.372262774;38;2
06.06.2006;0.985335413;0.91875595;1.252910053;0.900741586;1.261430678;0.771838331;1.097497393;0.914819644;0.686131387;1.348382965;1.324732536;0.725206612;0.881446752;1.13006135;0.573529412;1.372262774;38;2
07.06.2006;0.993706734;0.910950283;1.252910053;0.900741586;1.261430678;0.771838331;1.097497393;0.914819644;0.681335749;1.360142119;1.324732536;0.725206612;0.873258129;1.149453978;0.565217391;1.372262774;38;2
08.06.2006;1.040450122;0.889489692;1.252910053;0.847557703;1.212260808;0.77869122;1.129898014;0.925681618;0.691176471;1.360142119;1.280413625;0.725206612;0.873258129;1.149453978;0.565217391;1.372262774;38;2
09.06.2006;1.002221517;0.903276131;1.252910053;0.900741586;1.274115456;0.764857881;1.113756614;0.903821383;0.617309698;1.372555411;1.259724716;0.923508772;0.881446752;1.13006135;0.565217391;1.392592593;38;2
10.06.2006;0.968711656;0.881446752;1.252910053;0.988727858;1.274115456;0.764857881;1.113756614;0.903821383;0.671771312;1.384741861;1.280413625;0.753758053;0.850129199;1.189922481;0.565217391;1.353213368;38;2
11.06.2006;0.968711656;0.881446752;1.252910053;0.988727858;1.274115456;0.764857881;1.113756614;0.903821383;0.671771312;1.384741861;1.280413625;0.753758053;0.842779379;1.200782269;0.565217391;1.353213368;38;2
12.06.2006;0.968711656;0.881446752;1.252910053;0.988727858;1.35700119;0.738845554;1.082262211;0.903821383;0.671771312;1.384741861;1.280413625;0.753758053;0.835290384;1.211443604;0.565217391;1.353213368;38;2
13.06.2006;0.985335413;0.865504768;1.21748072;1.01880531;1.372242278;0.732446644;1.082262211;0.903821383;0.671771312;1.384741861;1.280413625;0.753758053;0.88803681;1.233757535;0.565217391;1.252910053;38;2
14.06.2006;0.993706734;0.857887875;1.21748072;1.01880531;1.387266829;0.726380368;1.082262211;0.903821383;0.612995082;1.458279009;1.280413625;0.738947368;0.88803681;1.233757535;0.565217391;1.252910053;38;2
15.06.2006;0.993706734;0.873258129;1.184;1.01880531;1.403199344;0.793966817;0.960375391;0.903821383;0.612995082;1.458279009;1.280413625;0.738947368;0.895453139;1.222295952;0.565217391;1.252910053;38;2
16.06.2006;0.943509997;0.888852351;1.216;1.046460177;1.379120879;0.77181847;0.986444213;0.906879195;0.606962381;1.374925194;1.293836026;0.758596491;0.836065574;1.255474453;0.580246914;1.286772487;37;2
17.06.2006;0.95196926;0.881029987;1.216;1.046460177;1.364660194;0.778738393;0.986444213;0.906879195;0.606962381;1.374925194;1.293836026;0.758596491;0.896814864;1.211655459;0.547896604;1.286772487;37;2
18.06.2006;0.960271318;0.873062016;1.216;1.046460177;1.349980791;0.785529716;0.986444213;0.906879195;0.602396211;1.374925194;1.315085158;0.758596491;0.913484285;1.170429941;0.563607925;1.286772487;37;2
19.06.2006;0.969035202;0.865513929;1.216;1.046460177;1.336121673;0.792698827;0.986444213;0.906879195;0.584482293;1.471341659;1.315085158;0.704693611;0.913484285;1.170429941;0.563607925;1.286772487;37;2
20.06.2006;0.935494021;0.888852351;1.216;1.062324537;1.282481752;0.806901128;0.986444213;0.928295406;0.593304061;1.471341659;1.315085158;0.680302077;0.850534928;1.244327524;0.563607925;1.305421363;37;2
21.06.2006;0.943509997;0.881029987;1.216;1.062324537;1.364660194;0.778738393;0.958945768;0.928295406;0.588940343;1.484173127;1.315085158;0.680302077;0.850534928;1.244327524;0.563607925;1.305421363;37;2
22.06.2006;0.926993276;0.935077519;1.184;1.034250421;1.342621664;0.835290384;0.933603649;0.903821383;0.590960135;1.503332275;1.238964097;0.662680931;0.910950283;1.211443604;0.549009385;1.27106817;38;2
23.06.2006;0.935077519;0.926993276;1.184;1.034250421;1.35700119;0.828193833;0.933603649;0.903821383;0.573413239;1.516810759;1.238964097;0.698739217;0.873258129;1.252618216;0.533705018;1.27106817;38;2
24.06.2006;1.011207173;0.850129199;1.21748072;1.003267974;1.387266829;0.800486618;0.960375391;0.903821383;0.57766191;1.503332275;1.238964097;0.698739217;0.889489692;1.210736196;0.549009385;1.27106817;38;2
25.06.2006;1.002221517;0.857887875;1.21748072;1.003267974;1.387266829;0.800486618;0.960375391;0.903821383;0.57766191;1.503332275;1.238964097;0.698739217;0.889489692;1.210736196;0.549009385;1.27106817;38;2
26.06.2006;0.993706734;0.865504768;1.21748072;1.003267974;1.328543689;0.758245277;0.960375391;0.993288591;0.582134956;1.490560101;1.238964097;0.698739217;0.889489692;1.210736196;0.549009385;1.27106817;38;2
27.06.2006;0.910950283;0.935077519;1.21748072;1.034250421;1.261430678;0.77869122;0.960375391;1.016745384;0.586514349;1.47800312;1.238964097;0.698739217;0.889489692;1.210736196;0.549009385;1.27106817;38;2
28.06.2006;0.903276131;0.943611473;1.21748072;1.034250421;1.261430678;0.77869122;0.960375391;1.016745384;0.590960135;1.465202598;1.238964097;0.698739217;0.828193833;1.297928313;0.549009385;1.27106817;38;2
29.06.2006;0.903276131;0.943611473;1.21748072;1.034250421;1.261430678;0.77869122;0.960375391;1.016745384;0.590960135;1.395943838;1.393761036;0.686440678;0.828193833;1.297928313;0.549009385;1.27106817;38;2
30.06.2006;0.895453139;0.951989477;1.21748072;1.034250421;1.261430678;0.77869122;0.960375391;1.016745384;0.595642332;1.360705596;1.4171155;0.698739217;0.828193833;1.297928313;0.549009385;1.27106817;38;2
01.07.2006;0.952078705;0.986517593;1.094890511;0.998288648;1.425855513;0.733376793;0.912408759;0.943791946;0.565930956;1.444647202;1.346499102;0.663570007;0.760392024;1.380368098;0.521376434;1.207729469;40;2
02.07.2006;0.937239833;1.03357236;1.068126521;0.97375927;1.405685747;0.774039987;0.91626409;0.920721477;0.552065648;1.483576642;1.31358468;0.647644326;0.741804664;1.421472393;0.508863399;1.178207193;41;2
03.07.2006;0.888242894;1.049741602;1.094890511;0.998288648;1.425855513;0.720461095;0.939345142;0.943791946;0.707413696;1.326053042;1.346499102;0.629326621;0.760392024;1.380368098;0.521376434;1.207729469;40;2
04.07.2006;0.880563561;1.040666026;1.125;0.998288648;1.410835214;0.726744186;0.939345142;0.943791946;0.701852892;1.337319069;1.346499102;0.629326621;0.760392024;1.380368098;0.521376434;1.207729469;40;2
05.07.2006;0.888242894;1.031418597;1.125;0.998288648;1.396648045;0.733376793;0.939345142;0.943791946;0.696572862;1.348778166;1.346499102;0.629326621;0.896349413;1.404056162;0.521376434;0.967920354;40;2
06.07.2006;0.943989931;0.977835724;0.899742931;1.244469027;1.445608963;0.726744186;0.939345142;0.879507476;0.691371681;1.360870957;1.346499102;0.629326621;0.904307793;1.391896072;0.521376434;0.967920354;40;2
07.07.2006;0.936037441;0.986517593;0.899742931;1.244469027;1.290560472;0.858034321;0.967920354;0.879507476;0.686059276;1.372739018;1.346499102;0.629326621;0.943989931;1.233146991;0.521376434;1.207729469;40;2
08.07.2006;0.993863049;0.911175711;0.8975;1.276548673;1.350639579;0.8;0.992809735;0.880635466;0.751665334;1.264715554;1.381208857;0.668839635;0.887665198;1.264715554;0.534932221;1.23886205;39;2
09.07.2006;1.02002584;0.850129199;0.921;1.309734513;1.372067039;0.745122719;1.01880531;0.903821383;0.738910724;1.252618216;1.350827153;0.686440678;0.828193833;1.297928313;0.549009385;1.27106817;38;2
10.07.2006;1.011207173;0.850129199;0.921;1.329590118;1.477737665;0.714328808;0.988727858;0.903821383;0.744765139;1.241976086;1.350827153;0.686440678;0.835290384;1.263848863;0.565217391;1.27106817;38;2
11.07.2006;0.993863049;0.903298111;0.8975;1.295901179;1.493592233;0.72624292;0.963499732;0.860318792;0.73110921;1.280187207;1.316600114;0.668839635;0.911175711;1.231508165;0.550724638;1.203336809;39;2
12.07.2006;1.011838211;0.85796837;0.94973545;1.295901179;1.432402235;0.739032981;0.963499732;0.880635466;0.736993389;1.269099907;1.316600114;0.668839635;0.903298111;1.242248062;0.550724638;1.203336809;39;2
13.07.2006;0.986517593;0.912408759;0.925925926;1.263335205;1.489757914;0.720461095;0.939345142;0.858737656;0.712859994;1.314568512;1.303592121;0.651890482;0.960614793;1.179987413;0.544662309;1.207729469;40;2
14.07.2006;1.101321586;0.80749354;0.925925926;1.225490196;1.489757914;0.720461095;0.939345142;0.858737656;0.718597298;1.282051282;1.346499102;0.651890482;0.952078705;1.190098381;0.544662309;1.207729469;40;2
15.07.2006;1.092043682;0.814863103;0.925925926;1.225490196;1.489757914;0.720461095;0.939345142;0.858737656;0.718597298;1.282051282;1.346499102;0.651890482;0.943989931;1.200768492;0.544662309;1.207729469;40;2
16.07.2006;1.082585834;0.822097994;0.925925926;1.225490196;1.474926254;0.780031201;0.84222347;0.86918731;0.766230148;1.21124031;1.346499102;0.760340633;0.936037441;1.21124031;0.544662309;1.207729469;40;2
17.07.2006;1.073619632;0.829462508;0.925925926;1.225490196;1.403931007;0.754147813;1.073537305;0.858737656;0.701852892;1.282051282;1.392326733;0.663570007;0.927930715;1.222294654;0.544662309;1.207729469;40;2
18.07.2006;0.977835724;0.872738813;1.028277635;1.225490196;1.403931007;0.754147813;1.073537305;0.858737656;0.681013348;1.21124031;1.392326733;0.928217822;0.920245399;1.233146991;0.544662309;1.207729469;40;2
19.07.2006;1.049741602;0.872738813;1.028277635;1.10619469;1.410835214;0.702028081;1.073537305;0.879507476;0.691371681;1.326053042;1.392326733;0.640204866;0.912408759;1.244193762;0.544662309;1.207729469;40;2
20.07.2006;0.954041721;0.997797357;1.003084833;1.07909292;1.298479087;0.829879369;1.047235641;0.857959543;0.797330428;1.227816237;1.358292079;0.636245111;1.021843208;1.143670462;0.531590414;1.195533769;41;2
21.07.2006;0.939493588;1.039937598;0.979434447;1.053650442;1.343491347;0.88369935;0.90795207;0.837730871;0.843094525;1.198867212;1.326113861;0.620599739;0.79738781;1.27375708;0.7145;1.167211329;42;2
22.07.2006;0.939493588;1.067243036;0.965534719;1.022544283;1.357794677;0.876380368;0.90795207;0.837730871;0.843094525;1.198867212;1.326113861;0.620599739;0.79738781;1.27375708;0.7145;1.167211329;42;2
23.07.2006;0.947909754;1.057759441;0.965534719;1.022544283;1.371878602;0.868917275;0.90795207;0.837730871;0.818566517;1.219980788;1.326113861;0.643678161;0.762407941;1.284671533;0.7145;1.241599073;42;2
24.07.2006;0.956798392;1.048772813;0.965534719;1.022544283;1.371878602;0.876380368;0.90795207;0.827900913;0.83064949;1.209139956;1.326113861;0.631718646;0.81207367;1.211250748;0.7145;1.241599073;42;2
25.07.2006;0.943224062;1.06993865;0.969760167;0.998389694;1.354563107;0.919403893;0.88671024;0.808344198;0.65300393;1.28404908;1.505591524;0.628803245;0.848706038;1.16099844;0.6975;1.306007861;43;3
26.07.2006;0.943224062;1.06993865;0.969760167;0.998389694;1.368916797;0.904548175;0.900442478;0.808344198;0.658177702;1.273114355;1.505591524;0.628803245;0.841170668;1.170862177;0.6975;1.306007861;43;3
27.07.2006;0.943224062;1.06993865;0.969760167;0.998389694;1.368916797;0.904548175;0.900442478;0.808344198;0.663244939;1.262745098;1.505591524;0.628803245;0.848706038;1.170862177;0.6975;1.286504425;43;3
28.07.2006;0.943224062;0.856134969;1.333680918;0.998389694;1.272992701;0.919403893;0.900442478;0.859519409;0.643252212;1.202250608;1.670257331;0.652631579;0.841170668;1.180894954;0.6975;1.286504425;43;3
29.07.2006;0.943224062;0.870826833;1.296502788;0.998389694;1.44270073;0.72574103;0.998389694;0.848540146;0.64809139;1.192458522;1.670257331;0.652631579;0.833767927;1.191482549;0.6975;1.286504425;43;3
30.07.2006;0.917790201;0.841170668;1.296502788;1.076092545;1.45759587;0.719455614;0.998389694;0.848540146;0.65300393;1.182824656;1.670257331;0.652631579;0.82622739;1.201873385;0.6975;1.286504425;43;3
31.07.2006;0.917790201;0.841170668;1.296502788;1.076092545;1.472253259;0.713496933;0.998389694;0.848540146;0.65300393;1.192458522;1.670257331;0.640495868;0.808481057;1.192458522;0.688209176;1.306007861;43;3
